,Datetime,Open
1175,2024-10-03 10:40:00,225.27000427246094
1176,2024-10-03 10:41:00,225.1999969482422
1177,2024-10-03 10:42:00,225.04800415039062
1178,2024-10-03 10:43:00,224.67999267578125
1179,2024-10-03 10:44:00,224.6300048828125
1180,2024-10-03 10:45:00,224.6479949951172
1181,2024-10-03 10:46:00,224.47999572753906
1182,2024-10-03 10:47:00,224.8520050048828
1183,2024-10-03 10:48:00,224.9600067138672
1184,2024-10-03 10:49:00,224.86000061035156
1185,2024-10-03 10:50:00,224.75
1186,2024-10-03 10:51:00,224.97000122070312
1187,2024-10-03 10:52:00,225.16000366210938
1188,2024-10-03 10:53:00,225.10000610351562
1189,2024-10-03 10:54:00,225.1699981689453
1190,2024-10-03 10:55:00,225.10499572753906
1191,2024-10-03 10:56:00,224.8699951171875
1192,2024-10-03 10:57:00,224.85000610351562
1193,2024-10-03 10:58:00,224.74000549316406
1194,2024-10-03 10:59:00,224.50999450683594
1195,2024-10-03 11:00:00,224.32000732421875
1196,2024-10-03 11:01:00,224.41000366210938
1197,2024-10-03 11:02:00,224.60000610351562
1198,2024-10-03 11:03:00,224.52999877929688
1199,2024-10-03 11:04:00,224.5
1200,2024-10-03 11:05:00,224.35000610351562
1201,2024-10-03 11:06:00,224.47999572753906
1202,2024-10-03 11:07:00,224.58999633789062
1203,2024-10-03 11:08:00,224.4600067138672
1204,2024-10-03 11:09:00,224.46380615234375
1205,2024-10-03 11:10:00,224.6300048828125
1206,2024-10-03 11:11:00,224.4783935546875
1207,2024-10-03 11:12:00,224.5500030517578
1208,2024-10-03 11:13:00,224.57000732421875
1209,2024-10-03 11:14:00,224.6300048828125
1210,2024-10-03 11:15:00,224.64999389648438
1211,2024-10-03 11:16:00,224.72500610351562
1212,2024-10-03 11:17:00,224.7449951171875
1213,2024-10-03 11:18:00,224.639892578125
1214,2024-10-03 11:19:00,224.60000610351562
1215,2024-10-03 11:20:00,224.55999755859375
1216,2024-10-03 11:21:00,224.72999572753906
1217,2024-10-03 11:22:00,224.78439331054688
1218,2024-10-03 11:23:00,224.94000244140625
1219,2024-10-03 11:24:00,224.97999572753906
1220,2024-10-03 11:25:00,224.94000244140625
1221,2024-10-03 11:26:00,224.8800048828125
1222,2024-10-03 11:27:00,224.82000732421875
1223,2024-10-03 11:28:00,224.6699981689453
1224,2024-10-03 11:29:00,224.66000366210938
1225,2024-10-03 11:30:00,224.88839721679688
1226,2024-10-03 11:31:00,224.964599609375
1227,2024-10-03 11:32:00,224.97030639648438
1228,2024-10-03 11:33:00,224.99000549316406
1229,2024-10-03 11:34:00,225.0
1230,2024-10-03 11:35:00,225.02000427246094
1231,2024-10-03 11:36:00,225.0399932861328
1232,2024-10-03 11:37:00,225.00999450683594
1233,2024-10-03 11:38:00,225.0
1234,2024-10-03 11:39:00,225.00999450683594
1235,2024-10-03 11:40:00,225.00990295410156
1236,2024-10-03 11:41:00,225.09500122070312
1237,2024-10-03 11:42:00,225.02000427246094
1238,2024-10-03 11:43:00,225.00999450683594
1239,2024-10-03 11:44:00,225.01499938964844
1240,2024-10-03 11:45:00,225.17999267578125
1241,2024-10-03 11:46:00,225.24000549316406
1242,2024-10-03 11:47:00,225.10499572753906
1243,2024-10-03 11:48:00,225.22000122070312
1244,2024-10-03 11:49:00,225.19000244140625
1245,2024-10-03 11:50:00,225.05499267578125
1246,2024-10-03 11:51:00,225.16000366210938
1247,2024-10-03 11:52:00,225.17999267578125
1248,2024-10-03 11:53:00,225.1699981689453
1249,2024-10-03 11:54:00,225.17010498046875
1250,2024-10-03 11:55:00,225.1199951171875
1251,2024-10-03 11:56:00,225.1300048828125
1252,2024-10-03 11:57:00,225.11000061035156
1253,2024-10-03 11:58:00,225.16050720214844
1254,2024-10-03 11:59:00,225.0800018310547
1255,2024-10-03 12:00:00,225.14720153808594
1256,2024-10-03 12:01:00,225.16000366210938
1257,2024-10-03 12:02:00,225.19729614257812
1258,2024-10-03 12:03:00,225.20570373535156
1259,2024-10-03 12:04:00,225.1654052734375
1260,2024-10-03 12:05:00,225.02000427246094
1261,2024-10-03 12:06:00,225.11000061035156
1262,2024-10-03 12:07:00,225.08999633789062
1263,2024-10-03 12:08:00,225.0500030517578
1264,2024-10-03 12:09:00,225.25999450683594
1265,2024-10-03 12:10:00,225.2449951171875
1266,2024-10-03 12:11:00,225.30999755859375
1267,2024-10-03 12:12:00,225.2899932861328
1268,2024-10-03 12:13:00,225.27999877929688
1269,2024-10-03 12:14:00,225.30999755859375
1270,2024-10-03 12:15:00,225.26010131835938
1271,2024-10-03 12:16:00,225.16000366210938
1272,2024-10-03 12:17:00,225.15150451660156
1273,2024-10-03 12:18:00,225.14010620117188
1274,2024-10-03 12:19:00,225.0399932861328
1275,2024-10-03 12:20:00,225.0850067138672
1276,2024-10-03 12:21:00,225.0399932861328
1277,2024-10-03 12:22:00,225.05999755859375
1278,2024-10-03 12:23:00,225.1273956298828
1279,2024-10-03 12:24:00,225.07000732421875
1280,2024-10-03 12:25:00,225.1300048828125
1281,2024-10-03 12:26:00,225.24000549316406
1282,2024-10-03 12:27:00,225.11500549316406
1283,2024-10-03 12:28:00,225.17999267578125
1284,2024-10-03 12:29:00,225.13699340820312
1285,2024-10-03 12:30:00,225.08999633789062
1286,2024-10-03 12:31:00,224.88999938964844
1287,2024-10-03 12:32:00,224.8249969482422
1288,2024-10-03 12:33:00,224.69000244140625
1289,2024-10-03 12:34:00,224.76499938964844
1290,2024-10-03 12:35:00,224.75999450683594
1291,2024-10-03 12:36:00,224.7449951171875
1292,2024-10-03 12:37:00,224.72000122070312
1293,2024-10-03 12:38:00,224.7729034423828
1294,2024-10-03 12:39:00,224.76499938964844
1295,2024-10-03 12:40:00,224.76499938964844
1296,2024-10-03 12:41:00,224.72000122070312
1297,2024-10-03 12:42:00,224.66969299316406
1298,2024-10-03 12:43:00,224.4600067138672
1299,2024-10-03 12:44:00,224.35000610351562
1300,2024-10-03 12:45:00,224.44000244140625
1301,2024-10-03 12:46:00,224.25
1302,2024-10-03 12:47:00,224.18850708007812
1303,2024-10-03 12:48:00,224.13999938964844
1304,2024-10-03 12:49:00,224.13999938964844
1305,2024-10-03 12:50:00,224.00010681152344
1306,2024-10-03 12:51:00,223.93499755859375
1307,2024-10-03 12:52:00,223.91000366210938
1308,2024-10-03 12:53:00,223.88999938964844
1309,2024-10-03 12:54:00,223.75
1310,2024-10-03 12:55:00,223.72000122070312
1311,2024-10-03 12:56:00,223.82000732421875
1312,2024-10-03 12:57:00,223.95640563964844
1313,2024-10-03 12:58:00,223.82000732421875
1314,2024-10-03 12:59:00,223.75
1315,2024-10-03 13:00:00,223.7899932861328
1316,2024-10-03 13:01:00,223.46499633789062
1317,2024-10-03 13:02:00,223.41009521484375
1318,2024-10-03 13:03:00,223.5500030517578
1319,2024-10-03 13:04:00,223.39999389648438
1320,2024-10-03 13:05:00,223.42999267578125
1321,2024-10-03 13:06:00,223.44000244140625
1322,2024-10-03 13:07:00,223.42999267578125
1323,2024-10-03 13:08:00,223.6199951171875
1324,2024-10-03 13:09:00,223.63999938964844
1325,2024-10-03 13:10:00,223.72000122070312
1326,2024-10-03 13:11:00,223.72999572753906
1327,2024-10-03 13:12:00,223.88499450683594
1328,2024-10-03 13:13:00,223.8699951171875
1329,2024-10-03 13:14:00,223.77000427246094
1330,2024-10-03 13:15:00,223.7176971435547
1331,2024-10-03 13:16:00,223.6999969482422
1332,2024-10-03 13:17:00,223.77999877929688
1333,2024-10-03 13:18:00,223.72000122070312
1334,2024-10-03 13:19:00,223.6696014404297
1335,2024-10-03 13:20:00,223.74139404296875
1336,2024-10-03 13:21:00,223.73300170898438
1337,2024-10-03 13:22:00,223.89999389648438
1338,2024-10-03 13:23:00,223.97000122070312
1339,2024-10-03 13:24:00,224.06329345703125
1340,2024-10-03 13:25:00,223.92999267578125
1341,2024-10-03 13:26:00,224.07000732421875
1342,2024-10-03 13:27:00,224.11000061035156
1343,2024-10-03 13:28:00,224.0500030517578
1344,2024-10-03 13:29:00,223.85000610351562
1345,2024-10-03 13:30:00,223.83999633789062
1346,2024-10-03 13:31:00,224.08999633789062
1347,2024-10-03 13:32:00,224.16000366210938
1348,2024-10-03 13:33:00,224.10499572753906
1349,2024-10-03 13:34:00,224.18499755859375
1350,2024-10-03 13:35:00,224.25999450683594
1351,2024-10-03 13:36:00,224.2100067138672
1352,2024-10-03 13:37:00,224.13499450683594
1353,2024-10-03 13:38:00,224.1199951171875
1354,2024-10-03 13:39:00,224.12969970703125
1355,2024-10-03 13:40:00,224.0500030517578
1356,2024-10-03 13:41:00,224.07000732421875
1357,2024-10-03 13:42:00,223.9499969482422
1358,2024-10-03 13:43:00,224.02499389648438
1359,2024-10-03 13:44:00,223.99000549316406
1360,2024-10-03 13:45:00,224.17999267578125
1361,2024-10-03 13:46:00,224.25999450683594
1362,2024-10-03 13:47:00,224.2239990234375
1363,2024-10-03 13:48:00,224.1457977294922
1364,2024-10-03 13:49:00,224.14999389648438
1365,2024-10-03 13:50:00,224.0399932861328
1366,2024-10-03 13:51:00,224.0
1367,2024-10-03 13:52:00,224.19000244140625
1368,2024-10-03 13:53:00,224.16000366210938
1369,2024-10-03 13:54:00,224.22000122070312
1370,2024-10-03 13:55:00,224.2198944091797
1371,2024-10-03 13:56:00,224.2707061767578
1372,2024-10-03 13:57:00,224.2449951171875
1373,2024-10-03 13:58:00,224.21499633789062
1374,2024-10-03 13:59:00,224.19000244140625
1375,2024-10-03 14:00:00,224.3000030517578
1376,2024-10-03 14:01:00,224.30999755859375
1377,2024-10-03 14:02:00,224.25
1378,2024-10-03 14:03:00,224.19000244140625
1379,2024-10-03 14:04:00,224.23500061035156
1380,2024-10-03 14:05:00,224.2100067138672
1381,2024-10-03 14:06:00,224.27699279785156
1382,2024-10-03 14:07:00,224.36000061035156
1383,2024-10-03 14:08:00,224.27000427246094
1384,2024-10-03 14:09:00,224.22000122070312
1385,2024-10-03 14:10:00,224.1699981689453
1386,2024-10-03 14:11:00,224.2100067138672
1387,2024-10-03 14:12:00,224.09500122070312
1388,2024-10-03 14:13:00,224.1199951171875
1389,2024-10-03 14:14:00,224.07989501953125
1390,2024-10-03 14:15:00,224.07000732421875
1391,2024-10-03 14:16:00,224.05999755859375
1392,2024-10-03 14:17:00,224.10989379882812
1393,2024-10-03 14:18:00,224.02000427246094
1394,2024-10-03 14:19:00,224.0399932861328
1395,2024-10-03 14:20:00,224.1195068359375
1396,2024-10-03 14:21:00,224.10499572753906
1397,2024-10-03 14:22:00,224.0449981689453
1398,2024-10-03 14:23:00,223.75999450683594
1399,2024-10-03 14:24:00,223.86729431152344
1400,2024-10-03 14:25:00,223.88999938964844
1401,2024-10-03 14:26:00,223.9550018310547
1402,2024-10-03 14:27:00,223.87559509277344
1403,2024-10-03 14:28:00,224.0399932861328
1404,2024-10-03 14:29:00,223.91000366210938
1405,2024-10-03 14:30:00,223.8350067138672
1406,2024-10-03 14:31:00,223.83999633789062
1407,2024-10-03 14:32:00,223.8350067138672
1408,2024-10-03 14:33:00,223.82000732421875
1409,2024-10-03 14:34:00,223.77499389648438
1410,2024-10-03 14:35:00,223.9199981689453
1411,2024-10-03 14:36:00,223.8800048828125
1412,2024-10-03 14:37:00,223.91000366210938
1413,2024-10-03 14:38:00,223.89999389648438
1414,2024-10-03 14:39:00,223.98500061035156
1415,2024-10-03 14:40:00,224.02999877929688
1416,2024-10-03 14:41:00,223.9499969482422
1417,2024-10-03 14:42:00,223.9499969482422
1418,2024-10-03 14:43:00,223.91000366210938
1419,2024-10-03 14:44:00,223.8800048828125
1420,2024-10-03 14:45:00,223.8498992919922
1421,2024-10-03 14:46:00,223.91000366210938
1422,2024-10-03 14:47:00,223.89999389648438
1423,2024-10-03 14:48:00,223.875
1424,2024-10-03 14:49:00,223.8800048828125
1425,2024-10-03 14:50:00,223.80499267578125
1426,2024-10-03 14:51:00,223.8800048828125
1427,2024-10-03 14:52:00,223.80499267578125
1428,2024-10-03 14:53:00,223.7454071044922
1429,2024-10-03 14:54:00,223.72999572753906
1430,2024-10-03 14:55:00,223.7449951171875
1431,2024-10-03 14:56:00,223.85000610351562
1432,2024-10-03 14:57:00,223.75999450683594
1433,2024-10-03 14:58:00,223.7017059326172
1434,2024-10-03 14:59:00,223.67999267578125
1435,2024-10-03 15:00:00,223.61000061035156
1436,2024-10-03 15:01:00,223.5399932861328
1437,2024-10-03 15:02:00,223.5727996826172
1438,2024-10-03 15:03:00,223.5800018310547
1439,2024-10-03 15:04:00,223.5850067138672
1440,2024-10-03 15:05:00,223.6699981689453
1441,2024-10-03 15:06:00,223.63999938964844
1442,2024-10-03 15:07:00,223.6999969482422
1443,2024-10-03 15:08:00,223.59500122070312
1444,2024-10-03 15:09:00,223.6199951171875
1445,2024-10-03 15:10:00,223.6750030517578
1446,2024-10-03 15:11:00,223.58999633789062
1447,2024-10-03 15:12:00,223.55799865722656
1448,2024-10-03 15:13:00,223.64500427246094
1449,2024-10-03 15:14:00,223.6199951171875
1450,2024-10-03 15:15:00,223.60659790039062
1451,2024-10-03 15:16:00,223.64999389648438
1452,2024-10-03 15:17:00,223.6300048828125
1453,2024-10-03 15:18:00,223.60499572753906
1454,2024-10-03 15:19:00,223.5800018310547
1455,2024-10-03 15:20:00,223.69200134277344
1456,2024-10-03 15:21:00,223.75509643554688
1457,2024-10-03 15:22:00,223.7899932861328
1458,2024-10-03 15:23:00,223.8000030517578
1459,2024-10-03 15:24:00,223.84500122070312
1460,2024-10-03 15:25:00,223.86000061035156
1461,2024-10-03 15:26:00,223.79139709472656
1462,2024-10-03 15:27:00,223.80499267578125
1463,2024-10-03 15:28:00,223.80499267578125
1464,2024-10-03 15:29:00,223.6199951171875
1465,2024-10-03 15:30:00,223.7100067138672
1466,2024-10-03 15:31:00,223.75999450683594
1467,2024-10-03 15:32:00,223.74000549316406
1468,2024-10-03 15:33:00,223.8699951171875
1469,2024-10-03 15:34:00,223.88499450683594
1470,2024-10-03 15:35:00,223.96009826660156
1471,2024-10-03 15:36:00,223.94500732421875
1472,2024-10-03 15:37:00,223.9600067138672
1473,2024-10-03 15:38:00,224.0449981689453
1474,2024-10-03 15:39:00,224.03500366210938
1475,2024-10-03 15:40:00,224.05189514160156
1476,2024-10-03 15:41:00,224.07000732421875
1477,2024-10-03 15:42:00,224.02000427246094
1478,2024-10-03 15:43:00,224.0
1479,2024-10-03 15:44:00,223.98500061035156
1480,2024-10-03 15:45:00,224.076904296875
1481,2024-10-03 15:46:00,224.18150329589844
1482,2024-10-03 15:47:00,224.26499938964844
1483,2024-10-03 15:48:00,224.4167938232422
1484,2024-10-03 15:49:00,224.52999877929688
1485,2024-10-03 15:50:00,224.63999938964844
1486,2024-10-03 15:51:00,224.9199981689453
1487,2024-10-03 15:52:00,224.94500732421875
1488,2024-10-03 15:53:00,224.8699951171875
1489,2024-10-03 15:54:00,224.96499633789062
1490,2024-10-03 15:55:00,225.14999389648438
1491,2024-10-03 15:56:00,225.24000549316406
1492,2024-10-03 15:57:00,225.27999877929688
1493,2024-10-03 15:58:00,225.4600067138672
1494,2024-10-03 15:59:00,225.66000366210938
1495,2024-10-03 16:00:00,225.66
