time,Open
2024-09-30 11:04:00,231.6501007080078
2024-09-30 11:05:00,231.7050018310547
2024-09-30 11:06:00,231.72169494628906
2024-09-30 11:07:00,231.7100067138672
2024-09-30 11:08:00,231.82000732421875
2024-09-30 11:09:00,231.4720001220703
2024-09-30 11:10:00,231.46499633789062
2024-09-30 11:11:00,231.5749969482422
2024-09-30 11:12:00,231.72999572753906
2024-09-30 11:13:00,231.7100067138672
2024-09-30 11:14:00,231.7899932861328
2024-09-30 11:15:00,231.7949981689453
2024-09-30 11:16:00,231.78500366210938
2024-09-30 11:17:00,231.65499877929688
2024-09-30 11:18:00,231.6999969482422
2024-09-30 11:19:00,231.61000061035156
2024-09-30 11:20:00,231.57000732421875
2024-09-30 11:21:00,231.5850067138672
2024-09-30 11:22:00,231.57000732421875
2024-09-30 11:23:00,231.6699981689453
2024-09-30 11:24:00,231.63999938964844
2024-09-30 11:25:00,231.71499633789062
2024-09-30 11:26:00,231.73129272460938
2024-09-30 11:27:00,231.84539794921875
2024-09-30 11:28:00,232.0428924560547
2024-09-30 11:29:00,232.02999877929688
2024-09-30 11:30:00,232.02000427246094
2024-09-30 11:31:00,232.05999755859375
2024-09-30 11:32:00,232.10000610351562
2024-09-30 11:33:00,232.0399932861328
2024-09-30 11:34:00,232.02000427246094
2024-09-30 11:35:00,231.9398956298828
2024-09-30 11:36:00,232.1300048828125
2024-09-30 11:37:00,231.98019409179688
2024-09-30 11:38:00,231.94000244140625
2024-09-30 11:39:00,231.96499633789062
2024-09-30 11:40:00,231.99000549316406
2024-09-30 11:41:00,231.88999938964844
2024-09-30 11:42:00,231.96490478515625
2024-09-30 11:43:00,231.9499969482422
2024-09-30 11:44:00,232.0
2024-09-30 11:45:00,232.0500030517578
2024-09-30 11:46:00,232.0050048828125
2024-09-30 11:47:00,232.10000610351562
2024-09-30 11:48:00,232.08999633789062
2024-09-30 11:49:00,232.16050720214844
2024-09-30 11:50:00,232.17999267578125
2024-09-30 11:51:00,232.31500244140625
2024-09-30 11:52:00,232.23899841308594
2024-09-30 11:53:00,232.16099548339844
2024-09-30 11:54:00,232.15499877929688
2024-09-30 11:55:00,232.28500366210938
2024-09-30 11:56:00,232.22999572753906
2024-09-30 11:57:00,232.22999572753906
2024-09-30 11:58:00,232.32110595703125
2024-09-30 11:59:00,232.30999755859375
2024-09-30 12:00:00,232.25
2024-09-30 12:01:00,232.33999633789062
2024-09-30 12:02:00,232.35000610351562
2024-09-30 12:03:00,232.3101043701172
2024-09-30 12:04:00,232.2899932861328
2024-09-30 12:05:00,232.3300018310547
2024-09-30 12:06:00,232.38389587402344
2024-09-30 12:07:00,232.44900512695312
2024-09-30 12:08:00,232.38499450683594
2024-09-30 12:09:00,232.44500732421875
2024-09-30 12:10:00,232.4550018310547
2024-09-30 12:11:00,232.4600067138672
2024-09-30 12:12:00,232.32000732421875
2024-09-30 12:13:00,232.25
2024-09-30 12:14:00,232.25
2024-09-30 12:15:00,232.35000610351562
2024-09-30 12:16:00,232.34230041503906
2024-09-30 12:17:00,232.3800048828125
2024-09-30 12:18:00,232.33999633789062
2024-09-30 12:19:00,232.3800048828125
2024-09-30 12:20:00,232.30499267578125
2024-09-30 12:21:00,232.31500244140625
2024-09-30 12:22:00,232.37100219726562
2024-09-30 12:23:00,232.33999633789062
2024-09-30 12:24:00,232.22000122070312
2024-09-30 12:25:00,232.139892578125
2024-09-30 12:26:00,232.16000366210938
2024-09-30 12:27:00,232.19769287109375
2024-09-30 12:28:00,232.22999572753906
2024-09-30 12:29:00,232.1999969482422
2024-09-30 12:30:00,232.1199951171875
2024-09-30 12:31:00,231.97000122070312
2024-09-30 12:32:00,231.8675994873047
2024-09-30 12:33:00,231.94000244140625
2024-09-30 12:34:00,231.99740600585938
2024-09-30 12:35:00,231.88999938964844
2024-09-30 12:36:00,232.02000427246094
2024-09-30 12:37:00,232.14999389648438
2024-09-30 12:38:00,231.9499969482422
2024-09-30 12:39:00,232.05999755859375
2024-09-30 12:40:00,232.0850067138672
2024-09-30 12:41:00,232.02999877929688
2024-09-30 12:42:00,232.07699584960938
2024-09-30 12:43:00,232.11000061035156
2024-09-30 12:44:00,232.1199951171875
2024-09-30 12:45:00,232.10000610351562
2024-09-30 12:46:00,232.13999938964844
2024-09-30 12:47:00,232.07000732421875
2024-09-30 12:48:00,232.05999755859375
2024-09-30 12:49:00,232.1132049560547
2024-09-30 12:50:00,232.12879943847656
2024-09-30 12:51:00,232.16000366210938
2024-09-30 12:52:00,232.14500427246094
2024-09-30 12:53:00,232.06500244140625
2024-09-30 12:54:00,232.0500030517578
2024-09-30 12:55:00,231.9949951171875
2024-09-30 12:56:00,232.00990295410156
2024-09-30 12:57:00,231.92999267578125
2024-09-30 12:58:00,231.75
2024-09-30 12:59:00,231.8699951171875
2024-09-30 13:00:00,231.77999877929688
2024-09-30 13:01:00,231.9499053955078
2024-09-30 13:02:00,231.94000244140625
2024-09-30 13:03:00,231.9049072265625
2024-09-30 13:04:00,231.8699951171875
2024-09-30 13:05:00,231.77999877929688
2024-09-30 13:06:00,231.85670471191406
2024-09-30 13:07:00,231.84730529785156
2024-09-30 13:08:00,231.72760009765625
2024-09-30 13:09:00,231.6699981689453
2024-09-30 13:10:00,231.64999389648438
2024-09-30 13:11:00,231.7689971923828
2024-09-30 13:12:00,231.52999877929688
2024-09-30 13:13:00,231.5500030517578
2024-09-30 13:14:00,231.44200134277344
2024-09-30 13:15:00,231.4550018310547
2024-09-30 13:16:00,231.36000061035156
2024-09-30 13:17:00,231.4969024658203
2024-09-30 13:18:00,231.60499572753906
2024-09-30 13:19:00,231.63279724121094
2024-09-30 13:20:00,231.6649932861328
2024-09-30 13:21:00,231.75999450683594
2024-09-30 13:22:00,231.826904296875
2024-09-30 13:23:00,231.89999389648438
2024-09-30 13:24:00,231.91000366210938
2024-09-30 13:25:00,231.85989379882812
2024-09-30 13:26:00,231.89999389648438
2024-09-30 13:27:00,231.8424072265625
2024-09-30 13:28:00,231.8000030517578
2024-09-30 13:29:00,231.67999267578125
2024-09-30 13:30:00,231.64999389648438
2024-09-30 13:31:00,231.72000122070312
2024-09-30 13:32:00,231.69000244140625
2024-09-30 13:33:00,231.63999938964844
2024-09-30 13:34:00,231.66000366210938
2024-09-30 13:35:00,231.58990478515625
2024-09-30 13:36:00,231.6199951171875
2024-09-30 13:37:00,231.60899353027344
2024-09-30 13:38:00,231.5780029296875
2024-09-30 13:39:00,231.52499389648438
2024-09-30 13:40:00,231.4600067138672
2024-09-30 13:41:00,231.47000122070312
2024-09-30 13:42:00,231.43800354003906
2024-09-30 13:43:00,231.4156036376953
2024-09-30 13:44:00,231.529296875
2024-09-30 13:45:00,231.5
2024-09-30 13:46:00,231.47500610351562
2024-09-30 13:47:00,231.5
2024-09-30 13:48:00,231.5500030517578
2024-09-30 13:49:00,231.55999755859375
2024-09-30 13:50:00,231.6199951171875
2024-09-30 13:51:00,231.5800018310547
2024-09-30 13:52:00,231.63499450683594
2024-09-30 13:53:00,231.6699981689453
2024-09-30 13:54:00,231.74989318847656
2024-09-30 13:55:00,231.7550048828125
2024-09-30 13:56:00,231.73500061035156
2024-09-30 13:57:00,231.64999389648438
2024-09-30 13:58:00,231.77999877929688
2024-09-30 13:59:00,231.8800048828125
2024-09-30 14:00:00,231.8249969482422
2024-09-30 14:01:00,231.7899932861328
2024-09-30 14:02:00,231.73379516601562
2024-09-30 14:03:00,231.8134002685547
2024-09-30 14:04:00,231.70010375976562
2024-09-30 14:05:00,231.6999969482422
2024-09-30 14:06:00,231.73480224609375
2024-09-30 14:07:00,231.66000366210938
2024-09-30 14:08:00,231.66000366210938
2024-09-30 14:09:00,231.74000549316406
2024-09-30 14:10:00,231.6999969482422
2024-09-30 14:11:00,231.64999389648438
2024-09-30 14:12:00,231.55999755859375
2024-09-30 14:13:00,231.5850067138672
2024-09-30 14:14:00,231.58999633789062
2024-09-30 14:15:00,231.5
2024-09-30 14:16:00,231.3800048828125
2024-09-30 14:17:00,231.55560302734375
2024-09-30 14:18:00,231.35000610351562
2024-09-30 14:19:00,231.33999633789062
2024-09-30 14:20:00,231.08909606933594
2024-09-30 14:21:00,231.02000427246094
2024-09-30 14:22:00,230.88009643554688
2024-09-30 14:23:00,230.61000061035156
2024-09-30 14:24:00,230.67999267578125
2024-09-30 14:25:00,230.83999633789062
2024-09-30 14:26:00,230.6999969482422
2024-09-30 14:27:00,230.70849609375
2024-09-30 14:28:00,230.75
2024-09-30 14:29:00,230.9499969482422
2024-09-30 14:30:00,231.0
2024-09-30 14:31:00,230.85499572753906
2024-09-30 14:32:00,230.97999572753906
2024-09-30 14:33:00,231.10000610351562
2024-09-30 14:34:00,231.4199981689453
2024-09-30 14:35:00,231.3249969482422
2024-09-30 14:36:00,231.49000549316406
2024-09-30 14:37:00,231.53909301757812
2024-09-30 14:38:00,231.6300048828125
2024-09-30 14:39:00,231.6999969482422
2024-09-30 14:40:00,231.66000366210938
2024-09-30 14:41:00,231.6699981689453
2024-09-30 14:42:00,231.66000366210938
2024-09-30 14:43:00,231.63999938964844
2024-09-30 14:44:00,231.70309448242188
2024-09-30 14:45:00,231.82000732421875
2024-09-30 14:46:00,231.8699951171875
2024-09-30 14:47:00,231.7615966796875
2024-09-30 14:48:00,231.72500610351562
2024-09-30 14:49:00,231.8437042236328
2024-09-30 14:50:00,231.7100067138672
2024-09-30 14:51:00,231.75999450683594
2024-09-30 14:52:00,231.6300048828125
2024-09-30 14:53:00,231.60069274902344
2024-09-30 14:54:00,231.75999450683594
2024-09-30 14:55:00,231.81500244140625
2024-09-30 14:56:00,231.86000061035156
2024-09-30 14:57:00,231.82220458984375
2024-09-30 14:58:00,231.76499938964844
2024-09-30 14:59:00,231.75999450683594
2024-09-30 15:00:00,231.72500610351562
2024-09-30 15:01:00,231.64999389648438
2024-09-30 15:02:00,231.60910034179688
2024-09-30 15:03:00,231.6999969482422
2024-09-30 15:04:00,231.67999267578125
2024-09-30 15:05:00,231.625
2024-09-30 15:06:00,231.5399932861328
2024-09-30 15:07:00,231.66000366210938
2024-09-30 15:08:00,231.7209930419922
2024-09-30 15:09:00,231.69500732421875
2024-09-30 15:10:00,231.61500549316406
2024-09-30 15:11:00,231.47999572753906
2024-09-30 15:12:00,231.4600067138672
2024-09-30 15:13:00,231.36000061035156
2024-09-30 15:14:00,231.47500610351562
2024-09-30 15:15:00,231.4149932861328
2024-09-30 15:16:00,231.41000366210938
2024-09-30 15:17:00,231.39999389648438
2024-09-30 15:18:00,231.3800048828125
2024-09-30 15:19:00,231.35000610351562
2024-09-30 15:20:00,231.34140014648438
2024-09-30 15:21:00,231.30999755859375
2024-09-30 15:22:00,231.36000061035156
2024-09-30 15:23:00,231.3679962158203
2024-09-30 15:24:00,231.25
2024-09-30 15:25:00,231.22999572753906
2024-09-30 15:26:00,231.13999938964844
2024-09-30 15:27:00,231.22000122070312
2024-09-30 15:28:00,231.10000610351562
2024-09-30 15:29:00,231.13499450683594
2024-09-30 15:30:00,231.2050018310547
2024-09-30 15:31:00,231.23500061035156
2024-09-30 15:32:00,231.22000122070312
2024-09-30 15:33:00,231.27499389648438
2024-09-30 15:34:00,231.26519775390625
2024-09-30 15:35:00,231.24000549316406
2024-09-30 15:36:00,231.19500732421875
2024-09-30 15:37:00,231.13999938964844
2024-09-30 15:38:00,231.16600036621094
2024-09-30 15:39:00,231.29539489746094
2024-09-30 15:40:00,231.28500366210938
2024-09-30 15:41:00,231.24000549316406
2024-09-30 15:42:00,231.2949981689453
2024-09-30 15:43:00,231.3350067138672
2024-09-30 15:44:00,231.28990173339844
2024-09-30 15:45:00,231.38999938964844
2024-09-30 15:46:00,231.35000610351562
2024-09-30 15:47:00,231.44500732421875
2024-09-30 15:48:00,231.57000732421875
2024-09-30 15:49:00,231.57640075683594
2024-09-30 15:50:00,231.42999267578125
2024-09-30 15:51:00,231.875
2024-09-30 15:52:00,231.57000732421875
2024-09-30 15:53:00,231.86000061035156
2024-09-30 15:54:00,232.02999877929688
2024-09-30 15:55:00,232.1999969482422
2024-09-30 15:56:00,232.58999633789062
2024-09-30 15:57:00,232.4499969482422
2024-09-30 15:58:00,232.9600067138672
2024-09-30 15:59:00,232.9499969482422
2024-09-30 16:00:00,233.0
2024-09-30 16:01:00,232.88
2024-09-30 16:02:00,232.895
2024-09-30 16:03:00,233.0
2024-09-30 16:04:00,233.0
2024-09-30 16:05:00,232.94
2024-09-30 16:06:00,233.0
2024-09-30 16:07:00,233.13
2024-09-30 16:08:00,233.06
2024-09-30 16:09:00,233.07
2024-09-30 16:10:00,233.0611
2024-09-30 16:11:00,233.16
2024-09-30 16:12:00,233.07
2024-09-30 16:13:00,233.06
2024-09-30 16:14:00,233.05
2024-09-30 16:15:00,232.9
2024-09-30 16:16:00,233.09
2024-09-30 16:17:00,233.12
2024-09-30 16:18:00,233.07
2024-09-30 16:19:00,233.0105
2024-09-30 16:20:00,233.0
2024-09-30 16:21:00,233.01
